id,day_order_num,p0,p1,p2,json,timestamp,date
496,79,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-22T18:13:29.126Z""}",20:13:29.133232,22.08.2023
497,80,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:14:06.870Z""}",20:14:06.877334,22.08.2023
498,81,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:17:16.177Z""}",20:17:16.188572,22.08.2023
499,82,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-22T18:17:36.295Z""}",20:17:36.302942,22.08.2023
500,83,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-22T18:20:35.651Z""}",20:20:35.662630,22.08.2023
501,84,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":2,""timestamp"":""2023-08-22T18:21:30.997Z""}",20:21:31.009331,22.08.2023
502,85,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:25:58.718Z""}",20:25:58.724753,22.08.2023
503,86,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:28:09.861Z""}",20:28:09.870559,22.08.2023
504,87,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:29:56.090Z""}",20:29:56.097319,22.08.2023
505,88,1,1,2,"{""0"":1,""1"":1,""2"":2,""3"":0,""timestamp"":""2023-08-22T18:30:15.286Z""}",20:30:15.294378,22.08.2023
506,89,1,1,0,"{""0"":1,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:30:44.338Z""}",20:30:44.345426,22.08.2023
507,90,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-22T18:32:23.446Z""}",20:32:23.454177,22.08.2023
508,91,3,0,1,"{""0"":3,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-22T18:34:14.538Z""}",20:34:14.545538,22.08.2023
509,92,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-22T18:35:01.470Z""}",20:35:01.477077,22.08.2023
510,93,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:53:02.119Z""}",20:53:02.132459,22.08.2023
511,94,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:54:40.150Z""}",20:54:40.157007,22.08.2023
512,95,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:55:01.947Z""}",20:55:01.959236,22.08.2023
513,96,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:55:20.530Z""}",20:55:20.536707,22.08.2023
514,97,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T18:57:12.162Z""}",20:57:12.170030,22.08.2023
515,98,1,1,0,"{""0"":1,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:08:03.955Z""}",21:08:03.967431,22.08.2023
516,99,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:09:00.738Z""}",21:09:00.745819,22.08.2023
517,100,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:17:42.298Z""}",21:17:42.305436,22.08.2023
518,101,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:19:44.974Z""}",21:19:44.985919,22.08.2023
519,102,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:37:07.930Z""}",21:37:07.937460,22.08.2023
520,103,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:39:39.711Z""}",21:39:39.719045,22.08.2023
521,104,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-22T19:41:16.086Z""}",21:41:16.093392,22.08.2023
522,105,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T19:43:01.282Z""}",21:43:01.292931,22.08.2023
523,106,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:17:08.062Z""}",22:17:08.069703,22.08.2023
524,107,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:19:48.014Z""}",22:19:48.022045,22.08.2023
525,108,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:24:19.846Z""}",22:24:19.853413,22.08.2023
526,109,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:25:08.982Z""}",22:25:08.989099,22.08.2023
527,110,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:25:32.278Z""}",22:25:32.285651,22.08.2023
528,111,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:26:17.166Z""}",22:26:17.172609,22.08.2023
529,112,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-22T20:35:34.742Z""}",22:35:34.756088,22.08.2023
530,113,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-22T20:43:08.016Z""}",22:43:08.024856,22.08.2023
531,1,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":1,""timestamp"":""2023-08-23T15:20:43.557Z""}",17:20:43.570367,23.08.2023
532,2,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:00:46.652Z""}",18:00:46.659191,23.08.2023
533,3,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:02:40.228Z""}",18:02:40.235704,23.08.2023
534,4,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:03:40.688Z""}",18:03:40.695092,23.08.2023
535,5,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:03:57.212Z""}",18:03:57.219611,23.08.2023
536,6,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:06:46.220Z""}",18:06:46.227287,23.08.2023
537,7,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:08:02.896Z""}",18:08:02.904370,23.08.2023
538,8,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:08:39.365Z""}",18:08:39.371565,23.08.2023
539,9,1,0,2,"{""0"":1,""1"":0,""2"":2,""3"":0,""timestamp"":""2023-08-23T16:08:57.172Z""}",18:08:57.179691,23.08.2023
540,10,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:12:15.092Z""}",18:12:15.104186,23.08.2023
541,11,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:12:42.352Z""}",18:12:42.359320,23.08.2023
542,12,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:13:52.598Z""}",18:13:52.605281,23.08.2023
543,13,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:14:28.348Z""}",18:14:28.355658,23.08.2023
544,14,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:15:17.478Z""}",18:15:17.485350,23.08.2023
545,15,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:15:58.032Z""}",18:15:58.039489,23.08.2023
546,16,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:16:18.340Z""}",18:16:18.348832,23.08.2023
547,17,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:19:17.457Z""}",18:19:17.464742,23.08.2023
548,18,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:22:05.149Z""}",18:22:05.156737,23.08.2023
549,19,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:22:33.902Z""}",18:22:33.909372,23.08.2023
550,20,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:23:33.604Z""}",18:23:33.615180,23.08.2023
551,21,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:26:14.172Z""}",18:26:14.180664,23.08.2023
552,22,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:26:31.364Z""}",18:26:31.370639,23.08.2023
553,23,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:27:02.053Z""}",18:27:02.060163,23.08.2023
554,24,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:27:54.588Z""}",18:27:54.595733,23.08.2023
555,25,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:30:34.935Z""}",18:30:34.949152,23.08.2023
556,26,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:31:33.221Z""}",18:31:33.227561,23.08.2023
557,27,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:31:57.137Z""}",18:31:57.150270,23.08.2023
558,28,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:36:39.184Z""}",18:36:39.191879,23.08.2023
559,29,0,0,2,"{""0"":0,""1"":0,""2"":2,""3"":0,""timestamp"":""2023-08-23T16:43:45.548Z""}",18:43:45.556061,23.08.2023
560,30,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:45:12.580Z""}",18:45:12.587327,23.08.2023
561,31,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:46:54.876Z""}",18:46:54.883916,23.08.2023
562,32,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:51:50.824Z""}",18:51:50.831341,23.08.2023
563,33,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T16:52:57.633Z""}",18:52:57.644251,23.08.2023
564,34,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T16:55:57.570Z""}",18:55:57.578976,23.08.2023
565,35,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:56:43.809Z""}",18:56:43.815458,23.08.2023
566,36,3,0,1,"{""0"":3,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T16:59:43.236Z""}",18:59:43.243308,23.08.2023
567,37,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:00:26.569Z""}",19:00:26.576000,23.08.2023
568,38,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:00:53.400Z""}",19:00:53.412158,23.08.2023
569,39,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T17:01:10.505Z""}",19:01:10.511561,23.08.2023
570,40,2,0,1,"{""0"":2,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T17:02:57.376Z""}",19:02:57.384669,23.08.2023
571,41,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T17:04:17.836Z""}",19:04:17.843003,23.08.2023
572,42,0,0,2,"{""0"":0,""1"":0,""2"":2,""3"":0,""timestamp"":""2023-08-23T17:04:42.429Z""}",19:04:42.436269,23.08.2023
573,43,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:06:09.080Z""}",19:06:09.087776,23.08.2023
574,44,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":3,""timestamp"":""2023-08-23T17:06:33.649Z""}",19:06:33.655650,23.08.2023
575,45,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:07:45.613Z""}",19:07:45.625471,23.08.2023
576,46,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:09:04.881Z""}",19:09:04.887882,23.08.2023
577,47,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:09:48.193Z""}",19:09:48.199941,23.08.2023
578,48,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:11:43.020Z""}",19:11:43.027463,23.08.2023
579,49,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:13:44.345Z""}",19:13:44.352085,23.08.2023
580,50,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T17:15:31.381Z""}",19:15:31.389841,23.08.2023
581,51,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:17:42.896Z""}",19:17:42.905106,23.08.2023
582,52,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:20:51.448Z""}",19:20:51.456537,23.08.2023
583,53,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":2,""timestamp"":""2023-08-23T17:21:41.796Z""}",19:21:41.804441,23.08.2023
584,54,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:22:29.465Z""}",19:22:29.472492,23.08.2023
585,55,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:23:17.968Z""}",19:23:17.979289,23.08.2023
586,56,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:26:40.584Z""}",19:26:40.591674,23.08.2023
587,57,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:26:59.576Z""}",19:26:59.583551,23.08.2023
588,58,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:29:33.028Z""}",19:29:33.035599,23.08.2023
589,59,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:31:04.608Z""}",19:31:04.616141,23.08.2023
590,60,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:32:38.417Z""}",19:32:38.424404,23.08.2023
591,61,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:34:39.552Z""}",19:34:39.559670,23.08.2023
592,62,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:42:40.928Z""}",19:42:40.936466,23.08.2023
593,63,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:44:19.132Z""}",19:44:19.138792,23.08.2023
594,64,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:45:05.085Z""}",19:45:05.093447,23.08.2023
595,65,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":2,""timestamp"":""2023-08-23T17:50:56.054Z""}",19:50:56.066301,23.08.2023
596,66,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:52:16.386Z""}",19:52:16.397383,23.08.2023
597,67,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T17:52:49.473Z""}",19:52:49.481108,23.08.2023
598,68,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T17:58:23.436Z""}",19:58:23.443613,23.08.2023
599,69,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T17:59:24.160Z""}",19:59:24.167153,23.08.2023
600,70,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":2,""timestamp"":""2023-08-23T18:02:15.496Z""}",20:02:15.503847,23.08.2023
601,71,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T18:03:07.728Z""}",20:03:07.735304,23.08.2023
602,72,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":1,""timestamp"":""2023-08-23T18:03:20.741Z""}",20:03:20.747741,23.08.2023
603,73,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":1,""timestamp"":""2023-08-23T18:03:40.101Z""}",20:03:40.107569,23.08.2023
604,74,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:04:10.380Z""}",20:04:10.390497,23.08.2023
605,75,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:04:54.240Z""}",20:04:54.256094,23.08.2023
606,76,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:07:00.736Z""}",20:07:00.742642,23.08.2023
607,77,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":2,""timestamp"":""2023-08-23T18:10:37.984Z""}",20:10:37.992074,23.08.2023
608,78,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:10:56.706Z""}",20:10:56.719536,23.08.2023
609,79,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:16:04.271Z""}",20:16:04.278697,23.08.2023
610,80,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:16:35.792Z""}",20:16:35.799027,23.08.2023
611,81,3,0,0,"{""0"":3,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:18:56.688Z""}",20:18:56.695470,23.08.2023
612,82,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:21:23.381Z""}",20:21:23.388421,23.08.2023
613,83,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:21:39.796Z""}",20:21:39.807556,23.08.2023
614,84,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:22:26.520Z""}",20:22:26.526836,23.08.2023
615,85,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:22:47.865Z""}",20:22:47.871881,23.08.2023
616,86,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:25:50.416Z""}",20:25:50.423408,23.08.2023
617,87,0,0,2,"{""0"":0,""1"":0,""2"":2,""3"":0,""timestamp"":""2023-08-23T18:26:08.276Z""}",20:26:08.284750,23.08.2023
618,88,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T18:26:34.424Z""}",20:26:34.431056,23.08.2023
619,89,1,2,0,"{""0"":1,""1"":2,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:29:47.315Z""}",20:29:47.322364,23.08.2023
620,90,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:30:10.952Z""}",20:30:10.959698,23.08.2023
621,91,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:30:33.973Z""}",20:30:33.979744,23.08.2023
622,92,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:32:01.947Z""}",20:32:01.959417,23.08.2023
623,93,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:32:23.356Z""}",20:32:23.363373,23.08.2023
624,94,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:32:39.388Z""}",20:32:39.395778,23.08.2023
625,95,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:32:50.036Z""}",20:32:50.043259,23.08.2023
626,96,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:33:24.992Z""}",20:33:25.004371,23.08.2023
627,97,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:34:13.108Z""}",20:34:13.115137,23.08.2023
628,98,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:44:14.352Z""}",20:44:14.361560,23.08.2023
629,99,0,1,0,"{""0"":0,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:49:06.764Z""}",20:49:06.771384,23.08.2023
630,100,1,1,0,"{""0"":1,""1"":1,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:50:50.797Z""}",20:50:50.809693,23.08.2023
631,101,3,0,0,"{""0"":3,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:55:05.036Z""}",20:55:05.043084,23.08.2023
632,102,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":2,""timestamp"":""2023-08-23T18:55:23.048Z""}",20:55:23.057252,23.08.2023
633,103,0,2,0,"{""0"":0,""1"":2,""2"":0,""3"":0,""timestamp"":""2023-08-23T18:58:46.704Z""}",20:58:46.717474,23.08.2023
634,104,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:00:55.076Z""}",21:00:55.083971,23.08.2023
635,105,2,0,0,"{""0"":2,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:01:30.961Z""}",21:01:30.967051,23.08.2023
636,106,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:10:36.572Z""}",21:10:36.579329,23.08.2023
637,107,1,0,1,"{""0"":1,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:12:58.452Z""}",21:12:58.458653,23.08.2023
638,108,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:25:44.660Z""}",21:25:44.667416,23.08.2023
639,109,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:28:55.937Z""}",21:28:55.944061,23.08.2023
640,110,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:31:09.212Z""}",21:31:09.219093,23.08.2023
641,111,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T19:34:44.244Z""}",21:34:44.250910,23.08.2023
642,112,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T19:43:53.000Z""}",21:43:53.008162,23.08.2023
643,113,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T20:20:54.708Z""}",22:20:54.714971,23.08.2023
644,114,0,0,1,"{""0"":0,""1"":0,""2"":1,""3"":0,""timestamp"":""2023-08-23T20:21:37.465Z""}",22:21:37.471451,23.08.2023
645,115,0,0,0,"{""0"":0,""1"":0,""2"":0,""3"":1,""timestamp"":""2023-08-23T20:25:39.833Z""}",22:25:39.839539,23.08.2023
646,116,1,0,0,"{""0"":1,""1"":0,""2"":0,""3"":0,""timestamp"":""2023-08-23T20:26:52.685Z""}",22:26:52.692236,23.08.2023
